"","Plot.Identifier","Plant.Common.Name","Plant.Order","Plant.Family","Plant.Genus","Plant.Species","Insect.Common.Name","Insect.Order","Insect.Family","Insect.Genus","Insect.Species","Notes","iNat.Link","Second.iNat.link","Park.Name","Month","Year","Insect_ID","Plant_ID","Interaction.ID","Habitat.Type","Habitat.Category","Park.Type","subfamily","superfamily"
"250","CB-17","Largeflower Mexican Clover","Gentianales","Rubiaceae","Richardia","grandiflora","Poey's Furrow Bee ","Hymenoptera","Halictidae","Halictus","poeyi","","","","CB Smith","August",2025,"Halictus poeyi","Richardia grandiflora","Richardia grandiflora | Halictus poeyi","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"251","CB-17","Shrubby False Buttonweed","Gentianales","Rubiaceae","Spermacoce","verticillata","Complex Lasioglossum gemmatum","Hymenoptera","Halictidae","Lasioglossum","gemmatum","check id on iNat","https://www.inaturalist.org/observations/307184895","","CB Smith","August",2025,"Lasioglossum gemmatum","Spermacoce verticillata","Spermacoce verticillata | Lasioglossum gemmatum","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"252","CB-17","Largeflower Mexican Clover","Gentianales","Rubiaceae","Richardia","grandiflora","Complex Lasioglossum gemmatum","Hymenoptera","Halictidae","Lasioglossum","gemmatum","check id on iNat","https://www.inaturalist.org/observations/307184895","","CB Smith","August",2025,"Lasioglossum gemmatum","Richardia grandiflora","Richardia grandiflora | Lasioglossum gemmatum","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"253","CB-17","Turkey Tangle Frogfruit","Lamiales","Verbenaceae","Phyla","nodiflora","Chrysanthrax cypris","Diptera","Bombyliidae","Chrysanthrax","cypris","","","","CB Smith","August",2025,"Chrysanthrax cypris","Phyla nodiflora","Phyla nodiflora | Chrysanthrax cypris","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"254","CB-17","Turkey Tangle Frogfruit","Lamiales","Verbenaceae","Phyla","nodiflora","Complex Lasioglossum gemmatum","Hymenoptera","Halictidae","Lasioglossum","gemmatum","check id on iNat","https://www.inaturalist.org/observations/307184895","","CB Smith","August",2025,"Lasioglossum gemmatum","Phyla nodiflora","Phyla nodiflora | Lasioglossum gemmatum","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"255","CB-17","Largeflower Mexican Clover","Gentianales","Rubiaceae","Richardia","grandiflora","Florida Small Carpenter ","Hymenoptera","Apidae","Ceratina","floridana","check id on iNat","https://www.inaturalist.org/observations/307184898","","CB Smith","August",2025,"Ceratina floridana","Richardia grandiflora","Richardia grandiflora | Ceratina floridana","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"256","CB-17","Turkey Tangle Frogfruit","Lamiales","Verbenaceae","Phyla","nodiflora","Florida Small Carpenter ","Hymenoptera","Apidae","Ceratina","floridana","check id on iNat","https://www.inaturalist.org/observations/307184898","","CB Smith","August",2025,"Ceratina floridana","Phyla nodiflora","Phyla nodiflora | Ceratina floridana","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"257","CB-17","Turkey Tangle Frogfruit","Lamiales","Verbenaceae","Phyla","nodiflora","Poey's Furrow Bee ","Hymenoptera","Halictidae","Halictus","poeyi","","","","CB Smith","August",2025,"Halictus poeyi","Phyla nodiflora","Phyla nodiflora | Halictus poeyi","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"258","CB-17","Largeflower Mexican Clover","Gentianales","Rubiaceae","Richardia","grandiflora","Fiery Skipper","Lepidoptera","Hesperiidae","Hylephila","phyleus","","","","CB Smith","August",2025,"Hylephila phyleus","Richardia grandiflora","Richardia grandiflora | Hylephila phyleus","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"259","CB-17","Turkey Tangle Frogfruit","Lamiales","Verbenaceae","Phyla","nodiflora","Fiery Skipper","Lepidoptera","Hesperiidae","Hylephila","phyleus","","","","CB Smith","August",2025,"Hylephila phyleus","Phyla nodiflora","Phyla nodiflora | Hylephila phyleus","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"260","CB-17","Largeflower Mexican Clover","Gentianales","Rubiaceae","Richardia","grandiflora","Western Honey Bee","Hymenoptera","Apidae","Apis","mellifera","","","","CB Smith","August",2025,"Apis mellifera","Richardia grandiflora","Richardia grandiflora | Apis mellifera","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"261","CB-19","Largeflower Mexican Clover","Gentianales","Rubiaceae","Richardia","grandiflora","Poey's Furrow Bee ","Hymenoptera","Halictidae","Halictus","poeyi","","","","CB Smith","August",2025,"Halictus poeyi","Richardia grandiflora","Richardia grandiflora | Halictus poeyi","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"262","CB-19","Largeflower Mexican Clover","Gentianales","Rubiaceae","Richardia","grandiflora","Horace's Duskywing","Lepidoptera","Hesperiidae","Erynnis","horatius","","","","CB Smith","August",2025,"Erynnis horatius","Richardia grandiflora","Richardia grandiflora | Erynnis horatius","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"263","CB-19","Shrubby False Buttonweed","Gentianales","Rubiaceae","Spermacoce","verticillata","Chrysanthrax cypris","Diptera","Bombyliidae","Chrysanthrax","cypris","","","","CB Smith","August",2025,"Chrysanthrax cypris","Spermacoce verticillata","Spermacoce verticillata | Chrysanthrax cypris","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"264","CB-19","Largeflower Mexican Clover","Gentianales","Rubiaceae","Richardia","grandiflora","Orange-spotted Flower Moth","Lepidoptera","Crambidae","Syngamia","florella","","","","CB Smith","August",2025,"Syngamia florella","Richardia grandiflora","Richardia grandiflora | Syngamia florella","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"265","CB-19","Shrubby False Buttonweed","Gentianales","Rubiaceae","Spermacoce","verticillata","Orange-spotted Flower Moth","Lepidoptera","Crambidae","Syngamia","florella","","","","CB Smith","August",2025,"Syngamia florella","Spermacoce verticillata","Spermacoce verticillata | Syngamia florella","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"266","CB-20","Turkey Tangle Frogfruit","Lamiales","Verbenaceae","Phyla","nodiflora","Coffee-loving Pyrausta Moth","Lepidoptera","Crambidae","Pyrausta","tyralis","","","","CB Smith","August",2025,"Pyrausta tyralis","Phyla nodiflora","Phyla nodiflora | Pyrausta tyralis","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"267","CB-20","Turkey Tangle Frogfruit","Lamiales","Verbenaceae","Phyla","nodiflora","Orange-spotted Flower Moth","Lepidoptera","Crambidae","Syngamia","florella","","","","CB Smith","August",2025,"Syngamia florella","Phyla nodiflora","Phyla nodiflora | Syngamia florella","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"268","CB-20","Turkey Tangle Frogfruit","Lamiales","Verbenaceae","Phyla","nodiflora","Complex Lasioglossum gemmatum","Hymenoptera","Halictidae","Lasioglossum","gemmatum","check id on iNat, didn't get a pic but same as this individual ","https://www.inaturalist.org/observations/307184895","","CB Smith","August",2025,"Lasioglossum gemmatum","Phyla nodiflora","Phyla nodiflora | Lasioglossum gemmatum","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"269","MK-26","Turkey Tangle Frogfruit","Lamiales","Verbenaceae","Phyla","nodiflora","White Peacock","Lepidoptera","Nymphalidae","Anartia","jatrophae","","","","Markham","August",2025,"Anartia jatrophae","Phyla nodiflora","Phyla nodiflora | Anartia jatrophae","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"270","MK-26","Shrubby False Buttonweed","Gentianales","Rubiaceae","Spermacoce","verticillata","White Peacock","Lepidoptera","Nymphalidae","Anartia","jatrophae","","","","Markham","August",2025,"Anartia jatrophae","Spermacoce verticillata","Spermacoce verticillata | Anartia jatrophae","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"271","MK-26","Turkey Tangle Frogfruit","Lamiales","Verbenaceae","Phyla","nodiflora","Phaon Crescent ","Lepidoptera","Nymphalidae","Phyciodes","phaon","","","","Markham","August",2025,"Phyciodes phaon","Phyla nodiflora","Phyla nodiflora | Phyciodes phaon","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"272","MK-26","Shrubby False Buttonweed","Gentianales","Rubiaceae","Spermacoce","verticillata","Orange-spotted Flower Moth","Lepidoptera","Crambidae","Syngamia","florella","","","","Markham","August",2025,"Syngamia florella","Spermacoce verticillata","Spermacoce verticillata | Syngamia florella","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"273","MK-26","Buttonweed","Gentianales","Rubiaceae","Diodia","virginiana","White Peacock","Lepidoptera","Nymphalidae","Anartia","jatrophae","","","","Markham","August",2025,"Anartia jatrophae","Diodia virginiana","Diodia virginiana | Anartia jatrophae","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"274","MK-26","Turkey Tangle Frogfruit","Lamiales","Verbenaceae","Phyla","nodiflora","Orange-spotted Flower Moth","Lepidoptera","Crambidae","Syngamia","florella","","","","Markham","August",2025,"Syngamia florella","Phyla nodiflora","Phyla nodiflora | Syngamia florella","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"275","MK-26","Turkey Tangle Frogfruit","Lamiales","Verbenaceae","Phyla","nodiflora","Wine-tinted Oenobotys Moth","Lepidoptera","Crambidae","Oenobotys","vinotinctalis","","","","Markham","August",2025,"Oenobotys vinotinctalis","Phyla nodiflora","Phyla nodiflora | Oenobotys vinotinctalis","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"276","MK-28","Turkey Tangle Frogfruit","Lamiales","Verbenaceae","Phyla","nodiflora","Western Honey Bee","Hymenoptera","Apidae","Apis","mellifera","","","","Markham","August",2025,"Apis mellifera","Phyla nodiflora","Phyla nodiflora | Apis mellifera","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"277","LK-15","White Beggarticks","Asterales","Rubiaceae","Bidens","alba","Western Honey Bee","Hymenoptera","Apidae","Apis","mellifera","","","","Long Key","August",2025,"Apis mellifera","Bidens alba","Bidens alba | Apis mellifera","Open Grassy","Open Human Disturbed","Low human modification","","Apoidea"
"278","LK-15","White Beggarticks","Asterales","Rubiaceae","Bidens","alba","Poey's Furrow Bee ","Hymenoptera","Halictidae","Halictus","poeyi","","","","Long Key","August",2025,"Halictus poeyi","Bidens alba","Bidens alba | Halictus poeyi","Open Grassy","Open Human Disturbed","Low human modification","","Apoidea"
"279","LK-15","White Beggarticks","Asterales","Rubiaceae","Bidens","alba","Florida Small Carpenter ","Hymenoptera","Apidae","Ceratina","floridana","","","","Long Key","August",2025,"Ceratina floridana","Bidens alba","Bidens alba | Ceratina floridana","Open Grassy","Open Human Disturbed","Low human modification","","Apoidea"
"280","LK-15","White Beggarticks","Asterales","Rubiaceae","Bidens","alba","Horace's Duskywing","Lepidoptera","Hesperiidae","Erynnis","horatius","","","","Long Key","August",2025,"Erynnis horatius","Bidens alba","Bidens alba | Erynnis horatius","Open Grassy","Open Human Disturbed","Low human modification",NA,NA
"281","LK-15","White Beggarticks","Asterales","Rubiaceae","Bidens","alba","Gulf Fritillary","Lepidoptera","Nymphalidae","Dione ","vanillae","","","","Long Key","August",2025,"Dione  vanillae","Bidens alba","Bidens alba | Dione  vanillae","Open Grassy","Open Human Disturbed","Low human modification",NA,NA
"282","VV-18","Shrubby False Buttonweed","Gentianales","Rubiaceae","Spermacoce","verticillata","Western Honey Bee","Hymenoptera","Apidae","Apis","mellifera","","","","Vista View","August",2025,"Apis mellifera","Spermacoce verticillata","Spermacoce verticillata | Apis mellifera","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"283","VV-18","Shrubby False Buttonweed","Gentianales","Rubiaceae","Spermacoce","verticillata","Orange-spotted Flower Moth","Lepidoptera","Crambidae","Syngamia","florella","","","","Vista View","August",2025,"Syngamia florella","Spermacoce verticillata","Spermacoce verticillata | Syngamia florella","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"284","VV-18","Largeflower Mexican Clover","Gentianales","Rubiaceae","Richardia","grandiflora","Complex Lasioglossum gemmatum","Hymenoptera","Halictidae","Lasioglossum","gemmatum","check id on iNat","https://www.inaturalist.org/observations/307375927","","Vista View","August",2025,"Lasioglossum gemmatum","Richardia grandiflora","Richardia grandiflora | Lasioglossum gemmatum","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"285","VV-18","Largeflower Mexican Clover","Gentianales","Rubiaceae","Richardia","grandiflora","Poey's Furrow Bee ","Hymenoptera","Halictidae","Halictus","poeyi","","","","Vista View","August",2025,"Halictus poeyi","Richardia grandiflora","Richardia grandiflora | Halictus poeyi","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"286","VV-18","Shrubby False Buttonweed","Gentianales","Rubiaceae","Spermacoce","verticillata","Brown-winged Striped Sweat Bee","Hymenoptera","Halictidae","Agapostemon","splendens","check id on iNat","https://www.inaturalist.org/observations/307375935","","Vista View","August",2025,"Agapostemon splendens","Spermacoce verticillata","Spermacoce verticillata | Agapostemon splendens","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"287","VV-18","Asthma Plant","Malpighiales","Euphorbiaceae","Euphorbia","hirta","Orange-spotted Flower Moth","Lepidoptera","Crambidae","Syngamia","florella","","","","Vista View","August",2025,"Syngamia florella","Euphorbia hirta","Euphorbia hirta | Syngamia florella","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"288","VV-18","Shrubby False Buttonweed","Gentianales","Rubiaceae","Spermacoce","verticillata","Poey's Furrow Bee ","Hymenoptera","Halictidae","Halictus","poeyi","","","","Vista View","August",2025,"Halictus poeyi","Spermacoce verticillata","Spermacoce verticillata | Halictus poeyi","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"289","VV-18","Largeflower Mexican Clover","Gentianales","Rubiaceae","Richardia","grandiflora","Western Honey Bee","Hymenoptera","Apidae","Apis","mellifera","","","","Vista View","August",2025,"Apis mellifera","Richardia grandiflora","Richardia grandiflora | Apis mellifera","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"290","VV-18","White Beggarticks","Asterales","Rubiaceae","Bidens","alba","Poey's Furrow Bee ","Hymenoptera","Halictidae","Halictus","poeyi","","","","Vista View","August",2025,"Halictus poeyi","Bidens alba","Bidens alba | Halictus poeyi","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"291","VV-18","Shrubby False Buttonweed","Gentianales","Rubiaceae","Spermacoce","verticillata","White Checkered-Skipper","Lepidoptera","Hesperiidae","Burnsius","albezens","","","","Vista View","August",2025,"Burnsius albezens","Spermacoce verticillata","Spermacoce verticillata | Burnsius albezens","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"292","VV-18","Largeflower Mexican Clover","Gentianales","Rubiaceae","Richardia","grandiflora","White Checkered-Skipper","Lepidoptera","Hesperiidae","Burnsius","albezens","","","","Vista View","August",2025,"Burnsius albezens","Richardia grandiflora","Richardia grandiflora | Burnsius albezens","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"293","VV-18","White Beggarticks","Asterales","Rubiaceae","Bidens","alba","White Checkered-Skipper","Lepidoptera","Hesperiidae","Burnsius","albezens","","","","Vista View","August",2025,"Burnsius albezens","Bidens alba","Bidens alba | Burnsius albezens","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"294","VV-18","Hyssop Spurge","Malpighiales","Euphorbiaceae","Euphorbia","hyssopifolia","White Checkered-Skipper","Lepidoptera","Hesperiidae","Burnsius","albezens","","","","Vista View","August",2025,"Burnsius albezens","Euphorbia hyssopifolia","Euphorbia hyssopifolia | Burnsius albezens","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"295","VV-18","Largeflower Mexican Clover","Gentianales","Rubiaceae","Richardia","grandiflora","Florida Small Carpenter ","Hymenoptera","Apidae","Ceratina","floridana","check id on iNat","https://www.inaturalist.org/observations/307375957","","Vista View","August",2025,"Ceratina floridana","Richardia grandiflora","Richardia grandiflora | Ceratina floridana","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"296","VV-18","Largeflower Mexican Clover","Gentianales","Rubiaceae","Richardia","grandiflora","Hawaiian Beet Webworm Moth","Lepidoptera","Crambidae","Spoladea","recurvalis","","","","Vista View","August",2025,"Spoladea recurvalis","Richardia grandiflora","Richardia grandiflora | Spoladea recurvalis","Open Grassy","Open Human Disturbed","High human modification",NA,NA
