Plant.Common.Name,Plant.Order,Plant.Family,Plant.Genus,Plant.Species,Insect.Common.Name,Insect.Order,Insect.Family,Insect.Genus,Insect.Species,URL,Park.Name,Insect_ID,Plant_ID,Interaction.ID,Habitat.Type,Habitat.Category,Park.Type,subfamily,superfamily
Largeflower Mexican Clover,Gentianales,Rubiaceae,Richardia,grandiflora,Horace's Duskywing,Lepidoptera,Hesperiidae,Erynnis,horatius,,CB Smith,Erynnis horatius,Richardia grandiflora,Richardia grandiflora | Erynnis horatius,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Shrubby False Buttonweed,Gentianales,Rubiaceae,Spermacoce,verticillata,Chrysanthrax cypris,Diptera,Bombyliidae,Chrysanthrax,cypris,,CB Smith,Chrysanthrax cypris,Spermacoce verticillata,Spermacoce verticillata | Chrysanthrax cypris,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Largeflower Mexican Clover,Gentianales,Rubiaceae,Richardia,grandiflora,Orange-spotted Flower Moth,Lepidoptera,Crambidae,Syngamia,florella,,CB Smith,Syngamia florella,Richardia grandiflora,Richardia grandiflora | Syngamia florella,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Shrubby False Buttonweed,Gentianales,Rubiaceae,Spermacoce,verticillata,Orange-spotted Flower Moth,Lepidoptera,Crambidae,Syngamia,florella,,CB Smith,Syngamia florella,Spermacoce verticillata,Spermacoce verticillata | Syngamia florella,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Turkey Tangle Frogfruit,Lamiales,Verbenaceae,Phyla,nodiflora,Coffee-loving Pyrausta Moth,Lepidoptera,Crambidae,Pyrausta,tyralis,,CB Smith,Pyrausta tyralis,Phyla nodiflora,Phyla nodiflora | Pyrausta tyralis,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Turkey Tangle Frogfruit,Lamiales,Verbenaceae,Phyla,nodiflora,Orange-spotted Flower Moth,Lepidoptera,Crambidae,Syngamia,florella,,CB Smith,Syngamia florella,Phyla nodiflora,Phyla nodiflora | Syngamia florella,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Turkey Tangle Frogfruit,Lamiales,Verbenaceae,Phyla,nodiflora,Complex Lasioglossum gemmatum,Hymenoptera,Halictidae,Lasioglossum,gemmatum,https://www.inaturalist.org/observations/307184895,CB Smith,Lasioglossum gemmatum,Phyla nodiflora,Phyla nodiflora | Lasioglossum gemmatum,Open Grassy,Open Human Disturbed,High human modification,,Apoidea
Turkey Tangle Frogfruit,Lamiales,Verbenaceae,Phyla,nodiflora,White Peacock,Lepidoptera,Nymphalidae,Anartia,jatrophae,,Markham,Anartia jatrophae,Phyla nodiflora,Phyla nodiflora | Anartia jatrophae,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Shrubby False Buttonweed,Gentianales,Rubiaceae,Spermacoce,verticillata,White Peacock,Lepidoptera,Nymphalidae,Anartia,jatrophae,,Markham,Anartia jatrophae,Spermacoce verticillata,Spermacoce verticillata | Anartia jatrophae,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Turkey Tangle Frogfruit,Lamiales,Verbenaceae,Phyla,nodiflora,Phaon Crescent ,Lepidoptera,Nymphalidae,Phyciodes,phaon,,Markham,Phyciodes phaon,Phyla nodiflora,Phyla nodiflora | Phyciodes phaon,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Shrubby False Buttonweed,Gentianales,Rubiaceae,Spermacoce,verticillata,Orange-spotted Flower Moth,Lepidoptera,Crambidae,Syngamia,florella,,Markham,Syngamia florella,Spermacoce verticillata,Spermacoce verticillata | Syngamia florella,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Buttonweed,Gentianales,Rubiaceae,Diodia,virginiana,White Peacock,Lepidoptera,Nymphalidae,Anartia,jatrophae,,Markham,Anartia jatrophae,Diodia virginiana,Diodia virginiana | Anartia jatrophae,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Turkey Tangle Frogfruit,Lamiales,Verbenaceae,Phyla,nodiflora,Orange-spotted Flower Moth,Lepidoptera,Crambidae,Syngamia,florella,,Markham,Syngamia florella,Phyla nodiflora,Phyla nodiflora | Syngamia florella,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Turkey Tangle Frogfruit,Lamiales,Verbenaceae,Phyla,nodiflora,Wine-tinted Oenobotys Moth,Lepidoptera,Crambidae,Oenobotys,vinotinctalis,,Markham,Oenobotys vinotinctalis,Phyla nodiflora,Phyla nodiflora | Oenobotys vinotinctalis,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Turkey Tangle Frogfruit,Lamiales,Verbenaceae,Phyla,nodiflora,Western Honey Bee,Hymenoptera,Apidae,Apis,mellifera,,Markham,Apis mellifera,Phyla nodiflora,Phyla nodiflora | Apis mellifera,Open Grassy,Open Human Disturbed,High human modification,,Apoidea
White Beggarticks,Asterales,Rubiaceae,Bidens,alba,Western Honey Bee,Hymenoptera,Apidae,Apis,mellifera,,Long Key,Apis mellifera,Bidens alba,Bidens alba | Apis mellifera,Open Grassy,Open Human Disturbed,Low human modification,,Apoidea
White Beggarticks,Asterales,Rubiaceae,Bidens,alba,Poey's Furrow Bee ,Hymenoptera,Halictidae,Halictus,poeyi,,Long Key,Halictus poeyi,Bidens alba,Bidens alba | Halictus poeyi,Open Grassy,Open Human Disturbed,Low human modification,,Apoidea
White Beggarticks,Asterales,Rubiaceae,Bidens,alba,Florida Small Carpenter ,Hymenoptera,Apidae,Ceratina,floridana,,Long Key,Ceratina floridana,Bidens alba,Bidens alba | Ceratina floridana,Open Grassy,Open Human Disturbed,Low human modification,,Apoidea
White Beggarticks,Asterales,Rubiaceae,Bidens,alba,Horace's Duskywing,Lepidoptera,Hesperiidae,Erynnis,horatius,,Long Key,Erynnis horatius,Bidens alba,Bidens alba | Erynnis horatius,Open Grassy,Open Human Disturbed,Low human modification,NA,NA
White Beggarticks,Asterales,Rubiaceae,Bidens,alba,Gulf Fritillary,Lepidoptera,Nymphalidae,Dione ,vanillae,,Long Key,Dione  vanillae,Bidens alba,Bidens alba | Dione  vanillae,Open Grassy,Open Human Disturbed,Low human modification,NA,NA
Shrubby False Buttonweed,Gentianales,Rubiaceae,Spermacoce,verticillata,Western Honey Bee,Hymenoptera,Apidae,Apis,mellifera,,Vista View,Apis mellifera,Spermacoce verticillata,Spermacoce verticillata | Apis mellifera,Open Grassy,Open Human Disturbed,High human modification,,Apoidea
Shrubby False Buttonweed,Gentianales,Rubiaceae,Spermacoce,verticillata,Orange-spotted Flower Moth,Lepidoptera,Crambidae,Syngamia,florella,,Vista View,Syngamia florella,Spermacoce verticillata,Spermacoce verticillata | Syngamia florella,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Largeflower Mexican Clover,Gentianales,Rubiaceae,Richardia,grandiflora,Complex Lasioglossum gemmatum,Hymenoptera,Halictidae,Lasioglossum,gemmatum,https://www.inaturalist.org/observations/307375927,Vista View,Lasioglossum gemmatum,Richardia grandiflora,Richardia grandiflora | Lasioglossum gemmatum,Open Grassy,Open Human Disturbed,High human modification,,Apoidea
Largeflower Mexican Clover,Gentianales,Rubiaceae,Richardia,grandiflora,Poey's Furrow Bee ,Hymenoptera,Halictidae,Halictus,poeyi,,Vista View,Halictus poeyi,Richardia grandiflora,Richardia grandiflora | Halictus poeyi,Open Grassy,Open Human Disturbed,High human modification,,Apoidea
Shrubby False Buttonweed,Gentianales,Rubiaceae,Spermacoce,verticillata,Brown-winged Striped Sweat Bee,Hymenoptera,Halictidae,Agapostemon,splendens,https://www.inaturalist.org/observations/307375935,Vista View,Agapostemon splendens,Spermacoce verticillata,Spermacoce verticillata | Agapostemon splendens,Open Grassy,Open Human Disturbed,High human modification,,Apoidea
Asthma Plant,Malpighiales,Euphorbiaceae,Euphorbia,hirta,Orange-spotted Flower Moth,Lepidoptera,Crambidae,Syngamia,florella,,Vista View,Syngamia florella,Euphorbia hirta,Euphorbia hirta | Syngamia florella,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Shrubby False Buttonweed,Gentianales,Rubiaceae,Spermacoce,verticillata,Poey's Furrow Bee ,Hymenoptera,Halictidae,Halictus,poeyi,,Vista View,Halictus poeyi,Spermacoce verticillata,Spermacoce verticillata | Halictus poeyi,Open Grassy,Open Human Disturbed,High human modification,,Apoidea
Largeflower Mexican Clover,Gentianales,Rubiaceae,Richardia,grandiflora,Western Honey Bee,Hymenoptera,Apidae,Apis,mellifera,,Vista View,Apis mellifera,Richardia grandiflora,Richardia grandiflora | Apis mellifera,Open Grassy,Open Human Disturbed,High human modification,,Apoidea
White Beggarticks,Asterales,Rubiaceae,Bidens,alba,Poey's Furrow Bee ,Hymenoptera,Halictidae,Halictus,poeyi,,Vista View,Halictus poeyi,Bidens alba,Bidens alba | Halictus poeyi,Open Grassy,Open Human Disturbed,High human modification,,Apoidea
Shrubby False Buttonweed,Gentianales,Rubiaceae,Spermacoce,verticillata,White Checkered-Skipper,Lepidoptera,Hesperiidae,Burnsius,albezens,,Vista View,Burnsius albezens,Spermacoce verticillata,Spermacoce verticillata | Burnsius albezens,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Largeflower Mexican Clover,Gentianales,Rubiaceae,Richardia,grandiflora,White Checkered-Skipper,Lepidoptera,Hesperiidae,Burnsius,albezens,,Vista View,Burnsius albezens,Richardia grandiflora,Richardia grandiflora | Burnsius albezens,Open Grassy,Open Human Disturbed,High human modification,NA,NA
White Beggarticks,Asterales,Rubiaceae,Bidens,alba,White Checkered-Skipper,Lepidoptera,Hesperiidae,Burnsius,albezens,,Vista View,Burnsius albezens,Bidens alba,Bidens alba | Burnsius albezens,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Hyssop Spurge,Malpighiales,Euphorbiaceae,Euphorbia,hyssopifolia,White Checkered-Skipper,Lepidoptera,Hesperiidae,Burnsius,albezens,,Vista View,Burnsius albezens,Euphorbia hyssopifolia,Euphorbia hyssopifolia | Burnsius albezens,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Largeflower Mexican Clover,Gentianales,Rubiaceae,Richardia,grandiflora,Florida Small Carpenter ,Hymenoptera,Apidae,Ceratina,floridana,https://www.inaturalist.org/observations/307375957,Vista View,Ceratina floridana,Richardia grandiflora,Richardia grandiflora | Ceratina floridana,Open Grassy,Open Human Disturbed,High human modification,,Apoidea
Largeflower Mexican Clover,Gentianales,Rubiaceae,Richardia,grandiflora,Hawaiian Beet Webworm Moth,Lepidoptera,Crambidae,Spoladea,recurvalis,,Vista View,Spoladea recurvalis,Richardia grandiflora,Richardia grandiflora | Spoladea recurvalis,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Turkey Tangle Frogfruit,Lamiales,Verbenaceae,Phyla,nodiflora,Western Honey Bee,Hymenoptera,Apidae,Apis,mellifera,,Vista View,Apis mellifera,Phyla nodiflora,Phyla nodiflora | Apis mellifera,Open Grassy,Open Human Disturbed,High human modification,,Apoidea
Tridax Daisy,Asterales,Asteraceae,Tridax,procumbens,Western Honey Bee,Hymenoptera,Apidae,Apis,mellifera,,Vista View,Apis mellifera,Tridax procumbens,Tridax procumbens | Apis mellifera,Open Grassy,Open Human Disturbed,High human modification,,Apoidea
Tridax Daisy,Asterales,Asteraceae,Tridax,procumbens,Poey's Furrow Bee ,Hymenoptera,Halictidae,Halictus,poeyi,,Vista View,Halictus poeyi,Tridax procumbens,Tridax procumbens | Halictus poeyi,Open Grassy,Open Human Disturbed,High human modification,,Apoidea
Turkey Tangle Frogfruit,Lamiales,Verbenaceae,Phyla,nodiflora,Coffee-loving Pyrausta Moth,Lepidoptera,Crambidae,Pyrausta,tyralis,,Vista View,Pyrausta tyralis,Phyla nodiflora,Phyla nodiflora | Pyrausta tyralis,Open Grassy,Open Human Disturbed,High human modification,NA,NA
White Beggarticks,Asterales,Rubiaceae,Bidens,alba,Western Honey Bee,Hymenoptera,Apidae,Apis,mellifera,,Vista View,Apis mellifera,Bidens alba,Bidens alba | Apis mellifera,Open Grassy,Open Human Disturbed,High human modification,,Apoidea
Turkey Tangle Frogfruit,Lamiales,Verbenaceae,Phyla,nodiflora,Barred Yellow,Lepidoptera,Pieridae,Eurema,daira,,Markham,Eurema daira,Phyla nodiflora,Phyla nodiflora | Eurema daira,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Largeflower Mexican Clover,Gentianales,Rubiaceae,Richardia,grandiflora,Barred Yellow,Lepidoptera,Pieridae,Eurema,daira,,Markham,Eurema daira,Richardia grandiflora,Richardia grandiflora | Eurema daira,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Turkey Tangle Frogfruit,Lamiales,Verbenaceae,Phyla,nodiflora,Orange-spotted Flower Moth,Lepidoptera,Crambidae,Syngamia,florella,,Markham,Syngamia florella,Phyla nodiflora,Phyla nodiflora | Syngamia florella,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Turkey Tangle Frogfruit,Lamiales,Verbenaceae,Phyla,nodiflora,Western Honey Bee,Hymenoptera,Apidae,Apis,mellifera,,Markham,Apis mellifera,Phyla nodiflora,Phyla nodiflora | Apis mellifera,Open Grassy,Open Human Disturbed,High human modification,,Apoidea
White Moneywort,Fabales,Fabaceae,Alysicarpus,vaginalis,Barred Yellow,Lepidoptera,Pieridae,Eurema,daira,,Markham,Eurema daira,Alysicarpus vaginalis,Alysicarpus vaginalis | Eurema daira,Open Grassy,Open Human Disturbed,High human modification,NA,NA
White Beggarticks,Asterales,Rubiaceae,Bidens,alba,Delta Flower Scarab,Coleoptera,Scarabaeidae,Trigonopeltastes,delta,https://www.inaturalist.org/observations/316644211,Markham,Trigonopeltastes delta,Bidens alba,Bidens alba | Trigonopeltastes delta,Open Grassy,Open Human Disturbed,High human modification,Cetoniinae,
Turkey Tangle Frogfruit,Lamiales,Verbenaceae,Phyla,nodiflora,Lasioglossum nymphale,Hymenoptera,Halictidae,Lasioglossum,nymphale,https://www.inaturalist.org/observations/313203796,Markham,Lasioglossum nymphale,Phyla nodiflora,Phyla nodiflora | Lasioglossum nymphale,Open Grassy,Open Human Disturbed,High human modification,,Apoidea
Turkey Tangle Frogfruit,Lamiales,Verbenaceae,Phyla,nodiflora,Phaon Crescent ,Lepidoptera,Nymphalidae,Phyciodes,phaon,,Markham,Phyciodes phaon,Phyla nodiflora,Phyla nodiflora | Phyciodes phaon,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Turkey Tangle Frogfruit,Lamiales,Verbenaceae,Phyla,nodiflora,White Peacock,Lepidoptera,Nymphalidae,Anartia,jatrophae,,Markham,Anartia jatrophae,Phyla nodiflora,Phyla nodiflora | Anartia jatrophae,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Turkey Tangle Frogfruit,Lamiales,Verbenaceae,Phyla,nodiflora,Orange-spotted Flower Moth,Lepidoptera,Crambidae,Syngamia,florella,,Markham,Syngamia florella,Phyla nodiflora,Phyla nodiflora | Syngamia florella,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Turkey Tangle Frogfruit,Lamiales,Verbenaceae,Phyla,nodiflora,Barred Yellow,Lepidoptera,Pieridae,Eurema,daira,,Markham,Eurema daira,Phyla nodiflora,Phyla nodiflora | Eurema daira,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Turkey Tangle Frogfruit,Lamiales,Verbenaceae,Phyla,nodiflora,Pure Green Sweat Bee,Hymenoptera,Halictidae,Augochlora,pura,https://www.inaturalist.org/observations/313203804,Markham,Augochlora pura,Phyla nodiflora,Phyla nodiflora | Augochlora pura,Open Grassy,Open Human Disturbed,High human modification,,Apoidea
White Beggarticks,Asterales,Rubiaceae,Bidens,alba,Western Honey Bee,Hymenoptera,Apidae,Apis,mellifera,,CB Smith,Apis mellifera,Bidens alba,Bidens alba | Apis mellifera,Open Grassy,Open Human Disturbed,High human modification,,Apoidea
White Beggarticks,Asterales,Rubiaceae,Bidens,alba,Mallow Scrub-Hairstreak,Lepidoptera,Lycaenidae,Strymon,istapa,,CB Smith,Strymon istapa,Bidens alba,Bidens alba | Strymon istapa,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Turkey Tangle Frogfruit,Lamiales,Verbenaceae,Phyla,nodiflora,Western Honey Bee,Hymenoptera,Apidae,Apis,mellifera,,CB Smith,Apis mellifera,Phyla nodiflora,Phyla nodiflora | Apis mellifera,Open Grassy,Open Human Disturbed,High human modification,,Apoidea
Turkey Tangle Frogfruit,Lamiales,Verbenaceae,Phyla,nodiflora,Western Honey Bee,Hymenoptera,Apidae,Apis,mellifera,,CB Smith,Apis mellifera,Phyla nodiflora,Phyla nodiflora | Apis mellifera,Open Grassy,Open Human Disturbed,High human modification,,Apoidea
Caesaer Weed,Malvales,Malvaceae,Urena,lobata,Western Honey Bee,Hymenoptera,Apidae,Apis,mellifera,,Helene Klein,Apis mellifera,Urena lobata,Urena lobata | Apis mellifera,Pine Flatwoods,Flatwoods,Low human modification,,Apoidea
White Beggarticks,Asterales,Rubiaceae,Bidens,alba,Western Honey Bee,Hymenoptera,Apidae,Apis,mellifera,,Helene Klein,Apis mellifera,Bidens alba,Bidens alba | Apis mellifera,Pine Flatwoods,Flatwoods,Low human modification,,Apoidea
White Beggarticks,Asterales,Rubiaceae,Bidens,alba,Western Honey Bee,Hymenoptera,Apidae,Apis,mellifera,,Helene Klein,Apis mellifera,Bidens alba,Bidens alba | Apis mellifera,Pine Flatwoods,Flatwoods,Low human modification,,Apoidea
White Beggarticks,Asterales,Rubiaceae,Bidens,alba,Zebra Longwing,Lepidoptera,Nymphalidae,Heliconius,charithonia,,Helene Klein,Heliconius charithonia,Bidens alba,Bidens alba | Heliconius charithonia,Pine Flatwoods,Flatwoods,Low human modification,NA,NA
Largeflower Mexican Clover,Gentianales,Rubiaceae,Richardia,grandiflora,Western Honey Bee,Hymenoptera,Apidae,Apis,mellifera,,Military Trail,Apis mellifera,Richardia grandiflora,Richardia grandiflora | Apis mellifera,Scrubby Flatwoods,Scrub,Low human modification,,Apoidea
Shrubby False Buttonweed,Gentianales,Rubiaceae,Spermacoce,verticillata,Mallow Scrub-Hairstreak,Lepidoptera,Lycaenidae,Strymon,istapa,,Military Trail,Strymon istapa,Spermacoce verticillata,Spermacoce verticillata | Strymon istapa,Scrubby Flatwoods,Scrub,Low human modification,NA,NA
Tropic Croton,Malpighiales,Euphorbiaceae,Croton,glandulosus,Mallow Scrub-Hairstreak,Lepidoptera,Lycaenidae,Strymon,istapa,,Military Trail,Strymon istapa,Croton glandulosus,Croton glandulosus | Strymon istapa,Scrubby Flatwoods,Scrub,Low human modification,NA,NA
Largeflower Mexican Clover,Gentianales,Rubiaceae,Richardia,grandiflora,Brown-winged Striped Sweat Bee,Hymenoptera,Halictidae,Agapostemon,splendens,,Military Trail,Agapostemon splendens,Richardia grandiflora,Richardia grandiflora | Agapostemon splendens,Scrubby Flatwoods,Scrub,Low human modification,,Apoidea
Largeflower Mexican Clover,Gentianales,Rubiaceae,Richardia,grandiflora,Ocola Skipper,Lepidoptera,Hesperiidae,Panoquina,ocola,,Military Trail,Panoquina ocola,Richardia grandiflora,Richardia grandiflora | Panoquina ocola,Scrubby Flatwoods,Scrub,Low human modification,NA,NA
White Beggarticks,Asterales,Rubiaceae,Bidens,alba,Brown-winged Striped Sweat Bee,Hymenoptera,Halictidae,Agapostemon,splendens,,Military Trail,Agapostemon splendens,Bidens alba,Bidens alba | Agapostemon splendens,Scrubby Flatwoods,Scrub,Low human modification,,Apoidea
Tropic Croton,Malpighiales,Euphorbiaceae,Croton,glandulosus,Brown-winged Striped Sweat Bee,Hymenoptera,Halictidae,Agapostemon,splendens,,Military Trail,Agapostemon splendens,Croton glandulosus,Croton glandulosus | Agapostemon splendens,Scrubby Flatwoods,Scrub,Low human modification,,Apoidea
Tridax Daisy,Asterales,Asteraceae,Tridax,procumbens,Brown-winged Striped Sweat Bee,Hymenoptera,Halictidae,Agapostemon,splendens,,Military Trail,Agapostemon splendens,Tridax procumbens,Tridax procumbens | Agapostemon splendens,Scrubby Flatwoods,Scrub,Low human modification,,Apoidea
White Beggarticks,Asterales,Rubiaceae,Bidens,alba,Horace's Duskywing,Lepidoptera,Hesperiidae,Erynnis,horatius,,Military Trail,Erynnis horatius,Bidens alba,Bidens alba | Erynnis horatius,Scrubby Flatwoods,Scrub,Low human modification,NA,NA
Tropic Croton,Malpighiales,Euphorbiaceae,Croton,glandulosus,Petulant Leafcutter Bee,Hymenoptera,Megachilidae,Megachile,petulans,https://www.inaturalist.org/observations/314361691,Military Trail,Megachile petulans,Croton glandulosus,Croton glandulosus | Megachile petulans,Scrubby Flatwoods,Scrub,Low human modification,,Apoidea
White Beggarticks,Asterales,Rubiaceae,Bidens,alba,Ocola Skipper,Lepidoptera,Hesperiidae,Panoquina,ocola,,Military Trail,Panoquina ocola,Bidens alba,Bidens alba | Panoquina ocola,Sand Pine Scrub,Scrub,Low human modification,NA,NA
White Beggarticks,Asterales,Rubiaceae,Bidens,alba,Zebra Longwing,Lepidoptera,Nymphalidae,Heliconius,charithonia,,Military Trail,Heliconius charithonia,Bidens alba,Bidens alba | Heliconius charithonia,Sand Pine Scrub,Scrub,Low human modification,NA,NA
Caesaer Weed,Malvales,Malvaceae,Urena,lobata,Zebra Longwing,Lepidoptera,Nymphalidae,Heliconius,charithonia,,Military Trail,Heliconius charithonia,Urena lobata,Urena lobata | Heliconius charithonia,Sand Pine Scrub,Scrub,Low human modification,NA,NA
